,Codigo_Aviso,Valor_CLP
1147,6696285,476100000.0
1148,6716905,285660000.0
1149,6792085,1583826000.0
1150,6167000,88872000.0
1151,6276589,433092300.0
1152,6815369,260000000.0
1153,6384336,631626000.0
1154,4782427,825240000.0
1155,5276542,130000000.0
1156,3477753,476671320.0
1157,5442433,168000000.0
1158,5087311,210118800.0
1159,6475055,1063290000.0
1160,6362643,872850000.0
1161,4810295,107281200.0
1162,6358557,564972000.0
1163,4900631,628452000.0
1164,6098347,333270000.0
1165,6791760,4600.0
1166,5751088,190440000.0
1167,5955344,450000000.0
1168,5160022,917286000.0
1169,5910529,498318000.0
1170,5402589,155000000.0
1171,2909178,150000000.0
1172,6492108,70000000.0
1173,6095681,730020000.0
1174,5954532,523710000.0
1175,6086965,335000000.0
1176,6815125,105000000.0
1177,6261392,539580000.0
1178,6341861,125000000.0
1179,5620460,127594800.0
1180,6422419,777630000.0
1181,6791829,444360000.0
1182,3373528,441186000.0
1183,6405365,100000000.0
1184,6814999,347553000.0
1185,5756767,86000000.0
1186,6057412,202342500.0
1187,6088491,945852000.0
1188,4949597,491970000.0
1189,6583743,101568000.0
1190,4615748,872850000.0
1191,5358547,507840000.0
1192,6814964,295182000.0
1193,6604233,125000000.0
1194,4902133,85000000.0
1195,5047069,180000000.0
1196,4073176,75000000.0
1197,6791345,187234260.0
1198,5460405,520536000.0
1199,6313800,384054000.0
1200,3693744,90000000.0
1201,6693792,103155000.0
1202,5094346,460230000.0
1203,5099946,618930000.0
1204,6179575,476100000.0
1205,6791243,882372000.0
1206,3014899,476100000.0
1207,6449717,650670000.0
1208,6590129,89000000.0
1209,5555350,438012000.0
1210,6809951,145000000.0
1211,6008474,793500000.0
1212,6692053,183000000.0
1213,5288022,70000000.0
1214,6405300,55000000.0
1215,6079901,339000000.0
1216,6814856,220000000.0
1217,5808276,231702000.0
1218,6058412,140000000.0
1219,5055154,87000000.0
1220,5111283,180000000.0
1221,6791169,242588820.0
1222,6788038,80937000.0
1223,5808558,517362000.0
1224,5099856,1904400000.0
1225,6180755,1137879000.0
1226,5623777,320000000.0
1227,5514287,42690300.0
1228,6098458,412302600.0
1229,6791073,205992600.0
1230,6788026,74620740.0
1231,6384461,95000000.0
1232,6814750,95918280.0
1233,6374624,88500000.0
1234,5143044,412620000.0
1235,6693844,100044480.0
1236,6690034,551768160.0
1237,6409191,158382600.0
1238,6788008,593538000.0
1239,6122818,80000000.0
1240,6814463,793500000.0
1241,6160974,62000000.0
1242,5841122,133000000.0
1243,6335289,1031550000.0
1244,5954494,663366000.0
1245,6790749,400241400.0
1246,6788003,134196720.0
1247,4716347,80000000.0
1248,5566067,1174380000.0
1249,5623954,113000000.0
1250,6493850,122400000.0
1251,5687719,46023000.0
1252,3124641,222973500.0
1253,6588767,160287000.0
1254,6683664,38088000.0
1255,4722332,73000000.0
1256,6443895,476100000.0
1257,5020384,291182760.0
1258,6397839,1104552000.0
1259,6597228,269790000.0
1260,6335261,949026000.0
1261,5143907,250000000.0
1262,3502690,360000000.0
1263,5616757,87000000.0
1264,5938588,113946600.0
1265,4075191,35000000.0
1266,5072130,365010000.0
1267,6393664,365010000.0
1268,6692010,98394000.0
1269,6790315,420000000.0
1270,6579489,70000000.0
1271,4912632,1460040000.0
1272,3728578,913762860.0
1273,6604963,130000000.0
1274,5627313,460230000.0
1275,5640139,506253000.0
1276,5078316,190000000.0
1277,6405373,74500000.0
1278,6325069,140000000.0
1279,5671537,200000000.0
1280,5905328,345966000.0
1281,6593816,145000000.0
1282,6809840,185000000.0
1283,6261530,390000000.0
1284,6097310,822066000.0
1285,5528264,140000000.0
1286,5681081,174252600.0
1287,5391663,62000000.0
1288,4903883,160000000.0
1289,4903171,660192000.0
1290,5950233,85000000.0
1291,5159920,850632000.0
1292,3676096,1745700000.0
1293,6007669,1428300000.0
1294,6098784,1428300000.0
1295,6575281,507840000.0
1296,6814178,866502000.0
1297,5382479,65000000.0
1298,5309516,116485800.0
1299,5730527,86000000.0
1300,6691125,450708000.0
1301,6789890,571320000.0
1302,5622766,282486000.0
1303,6248757,145000000.0
1304,5477624,50000000.0
1305,5320899,63240000.0
1306,6814135,469752000.0
1307,6809160,206310000.0
1308,6493823,70000000.0
1309,5949689,150000000.0
1310,5883697,380000000.0
1311,6328710,822066000.0
1312,6341031,409255560.0
1313,5607742,190000000.0
1314,6028195,92000000.0
1315,6809140,295000000.0
1316,4711270,75000000.0
1317,6404551,133308000.0
1318,6085224,135000000.0
1319,6787954,60000000.0
1320,6088481,793182600.0
1321,5930578,396750000.0
1322,6814115,460230000.0
1323,6242029,399606600.0
1324,6410130,425316000.0
1325,6400899,230000000.0
1326,6469850,355488000.0
1327,5956857,491335200.0
1328,5528206,93000000.0
1329,5869531,514188000.0
1330,6814105,491335200.0
1331,4842547,171396000.0
1332,6685854,140608200.0
1333,6789782,115216200.0
1334,6580167,438012000.0
1335,5879564,64000000.0
1336,4999032,115057500.0
1337,6169497,149000000.0
1338,6814076,459912600.0
1339,6808930,420555000.0
1340,6411372,90000000.0
1341,5221478,174000000.0
1342,5548980,920460000.0
1343,5961846,317400000.0
1344,5833405,634800000.0
1345,5643080,726846000.0
1346,4895610,230591100.0
1347,6808897,60000000.0
1348,5741022,1745700000.0
1349,1213620,1411160400.0
1350,6252952,793500000.0
1351,2835948,650670000.0
1352,6600487,71732400.0
1353,2234783,587190000.0
1354,6814021,539580000.0
1355,6808744,43000000.0
1356,6332280,180000000.0
1357,6789738,155970360.0
1358,5143682,230000000.0
1359,5759784,339713220.0
1360,6079767,105000000.0
1361,6519721,431664000.0
1362,4862921,90000000.0
1363,6710699,75000000.0
1364,6691178,1269600000.0
1365,6493806,53000000.0
1366,6212958,73002000.0
1367,6438937,220000000.0
1368,6697986,130000000.0
1369,6694187,238050000.0
1370,5393660,396750000.0
1371,6808259,195962760.0
1372,3328074,507840000.0
1373,5969023,245000000.0
1374,5549188,371358000.0
1375,5695353,144000000.0
1376,4720535,250000000.0
1377,5829921,380000000.0
1378,6813938,180981480.0
1379,6808204,277725000.0
1380,6492241,73002000.0
1381,6254512,153939000.0
1382,6098488,523710000.0
1383,6555745,65000000.0
1384,6698029,350000000.0
1385,5212368,168222000.0
1386,3724984,1209294000.0
1387,5341530,135000000.0
1388,6250391,60000000.0
1389,6088173,545928000.0
1390,5143676,350000000.0
1391,5930711,200000000.0
1392,6373567,333270000.0
1393,5213230,70000000.0
1394,6175543,50000000.0
1395,6808122,211071000.0
1396,6689729,284866500.0
1397,6449687,100000000.0
1398,5883520,536406000.0
1399,5145360,425316000.0
1400,5486801,145000000.0
1401,6343413,1063290000.0
1402,6096776,1488606000.0
1403,6808027,83000000.0
1404,5111510,571320000.0
1405,6396927,88000000.0
1406,6401305,1313845560.0
1407,6097338,1333080000.0
1408,4700963,311052000.0
1409,6493738,180000000.0
1410,6813510,150130200.0
1411,6807990,67000000.0
1412,3170373,730020000.0
1413,5391665,82500000.0
1414,6312960,1983750000.0
1415,6170768,293912400.0
1416,6341882,83000000.0
1417,5648377,571320000.0
1418,6813496,77763000.0
1419,6807653,472608600.0
1420,6170454,76000000.0
1421,6357344,200000000.0
1422,3605420,139000000.0
1423,3409982,95000000.0
1424,5762932,2063100000.0
1425,6810648,59000000.0
1426,6335297,647178600.0
1427,6667117,152000000.0
1428,6104218,399606600.0
1429,6482705,920460000.0
1430,3436218,280000000.0
1431,6789588,159969600.0
1432,5868900,62940420.0
1433,5691429,809370000.0
1434,4864859,160000000.0
1435,6807522,85000000.0
1436,6173470,483876300.0
1437,6481773,309306300.0
1438,6096023,420000000.0
1439,6684516,555450000.0
1440,6261387,793500000.0
1441,6752867,85000000.0
1442,5829482,90000000.0
1443,4795400,120000000.0
1444,5143822,175000000.0
1445,6561858,47000000.0
1446,5143494,205040400.0
1447,3071295,355488000.0
1448,6334404,1110900000.0
1449,5305521,1428300000.0
1450,5099912,428490000.0
1451,3180412,290000000.0
1452,6799844,700470060.0
1453,6353178,122516400.0
1454,6085143,153939000.0
1455,6250424,160000000.0
1456,6514427,104710260.0
1457,6555536,392306400.0
1458,5935673,206310000.0
1459,6806840,110000000.0
1460,6799677,206310000.0
1461,6386927,650670000.0
1462,6490447,120000000.0
1463,6789546,293595000.0
1464,6088426,571320000.0
1465,5628435,148543200.0
1466,6812501,312639000.0
1467,5221886,88000000.0
1468,6799574,952200000.0
1469,6579718,679236000.0
1470,4983686,349140000.0
1471,6393673,1269600000.0
1472,6115337,364692600.0
1473,6110932,841110000.0
1474,6812408,885546000.0
1475,6806564,260268000.0
1476,6799518,171396000.0
1477,6574584,80000000.0
1478,6098652,78000000.0
1479,5814425,133688880.0
1480,6695533,952200000.0
1481,6810567,380000000.0
1482,6812400,314226000.0
1483,6806544,260268000.0
1484,6799449,155000000.0
1485,6250198,349140000.0
1486,5994749,176000000.0
1487,5868891,72367200.0
1488,5580753,434838000.0
1489,6104930,135000000.0
1490,6812320,406272000.0
1491,6806522,221862600.0
1492,6799431,85000000.0
1493,6482846,296769000.0
1494,6580113,120897660.0
1495,3506764,1126770000.0
1496,6340072,396750000.0
1497,6411242,386910600.0
1498,6696677,2954867040.0
1499,6806463,698280000.0
1500,6099903,825240000.0
1501,5543641,190000000.0
1502,6485300,155526000.0
1503,6714113,152034600.0
1504,2832214,425316000.0
1505,6695753,401511000.0
1506,6812258,599886000.0
1507,6806467,400749240.0
1508,6799327,68000000.0
1509,6477970,87000000.0
1510,4927289,438012000.0
1511,5949701,148860600.0
1512,5133478,841110000.0
1513,4574710,184092000.0
1514,6697218,301530000.0
1515,5747806,64000000.0
1516,6493530,65000000.0
1517,6475047,220593000.0
1518,6482967,100000000.0
1519,6553483,185679000.0
1520,5194579,98394000.0
1521,5978902,514188000.0
1522,6812066,257157480.0
1523,4651431,839142120.0
1524,5738024,138799020.0
1525,6573092,606234000.0
1526,6486505,745890000.0
1527,6249431,125000000.0
1528,6255418,365010000.0
1529,6343313,885546000.0
1530,6812059,177140940.0
1531,6805899,48000000.0
1532,6172257,120000000.0
1533,6477831,599886000.0
1534,6481758,228178860.0
1535,4708978,1206120000.0
1536,4720572,631308600.0
1537,6596292,210000000.0
1538,4898919,449438400.0
1539,6805761,130000000.0
1540,6328409,205000000.0
1541,6482474,142830000.0
1542,6321458,120000000.0
1543,5811608,539580000.0
1544,3124701,562877160.0
1545,5272649,618930000.0
1546,6812016,73000000.0
1547,6805742,160000000.0
1548,5020370,160000000.0
1549,6378273,145000000.0
1550,6244814,339618000.0
1551,6085746,561004500.0
1552,6405747,323748000.0
1553,5514233,74589000.0
1554,6811908,444042600.0
1555,6805697,285660000.0
1556,5820041,420000000.0
1557,3344384,330000000.0
1558,6572756,507840000.0
1559,4708915,2221800000.0
1560,6579427,396750000.0
1561,6354869,95000000.0
1562,6811893,135212400.0
1563,6805675,130000000.0
1564,5367271,250746000.0
1565,5683491,730020000.0
1566,6469418,793500000.0
1567,5741236,650670000.0
1568,6590171,185000000.0
1569,6338824,175000000.0
1570,6811863,186789900.0
1571,6414901,390402000.0
1572,3508925,1241034000.0
1573,6078218,453882000.0
1574,6318936,304704000.0
1575,3511987,330000000.0
1576,5938779,150000000.0
1577,6410011,571320000.0
1578,6811844,131721000.0
1579,6805601,320000000.0
1580,3754141,1587000000.0
1581,5738102,100933200.0
1582,6492617,284073000.0
1583,5021738,60000000.0
1584,6339756,67000000.0
1585,5100010,317400000.0
1586,6501854,333270000.0
1587,5615542,190440000.0
1588,6327265,131721000.0
1589,6432552,1428300000.0
1590,6402012,1269600000.0
1591,5848619,260000000.0
1592,3945135,624000000.0
1593,6259920,391354200.0
1594,6810388,126642600.0
1595,5886268,349140000.0
1596,6799154,240906600.0
1597,6467777,150000000.0
1598,6400921,230000000.0
1599,6104188,390402000.0
1600,6811462,253602600.0
1601,6412734,345966000.0
1602,5074080,550000000.0
1603,6805112,634800000.0
1604,6799132,65000000.0
1605,6423757,432997080.0
1606,6398264,407287680.0
1607,6099958,831588000.0
1608,5715469,160000000.0
1609,6261514,1136292000.0
1610,5958659,371358000.0
1611,6805034,110000000.0
1612,6799117,270000000.0
1613,6566117,680000000.0
1614,6787577,160000000.0
1615,6255383,888720000.0
1616,6811272,530058000.0
1617,6155063,523710000.0
1618,4911437,390000000.0
1619,6805013,92000000.0
1620,6493746,190000000.0
1621,6083552,904590000.0
1622,6467947,334857000.0
1623,5221940,269790000.0
1624,6811243,140000000.0
1625,6315319,86000000.0
1626,6013130,396750000.0
1627,6804998,95000000.0
1628,4082561,38000000.0
1629,6401161,1313845560.0
1630,6405233,95000000.0
1631,6014052,139656000.0
1632,6493699,212404080.0
1633,5514241,42849000.0
1634,5819135,660192000.0
1635,6098625,349140000.0
1636,6798509,193000000.0
1637,6394589,87000000.0
1638,6574121,269790000.0
1639,6452451,135000000.0
1640,6411165,200469840.0
1641,6411303,215832000.0
1642,5076338,695106000.0
1643,6295072,822066000.0
1644,6798470,761760000.0
1645,6400786,177172680.0
1646,5750516,65000000.0
1647,6582492,393576000.0
1648,6350601,365010000.0
1649,4730411,217990320.0
1650,3503278,507840000.0
1651,6803476,74589000.0
1652,6414706,299943000.0
1653,6034928,1428300000.0
1654,6354517,145178760.0
1655,5386644,634482600.0
1656,5314309,428490000.0
1657,6589118,161874000.0
1658,6589980,260000000.0
1659,6328463,411033000.0
1660,6798391,333270000.0
1661,5178362,200000000.0
1662,6571957,81095700.0
1663,6789055,180981480.0
1664,5427833,184092000.0
1665,6284423,99000000.0
1666,4900127,761760000.0
1667,6803354,110000000.0
1668,6798329,1396560000.0
1669,6579887,507840000.0
1670,6572564,133308000.0
1671,6789010,70000000.0
1672,5696507,571320000.0
1673,6025585,155526000.0
1674,5822644,629900000.0
1675,6803335,140000000.0
1676,6798234,396750000.0
1677,6086354,555450000.0
1678,6014692,380000000.0
1679,5221927,115000000.0
1680,5149017,491970000.0
1681,6220666,504666000.0
1682,6599567,267377760.0
1683,6803309,90000000.0
1684,6798116,150161940.0
1685,5148020,185000000.0
1686,6400575,63000000.0
1687,5887467,180000000.0
1688,6261420,523710000.0
1689,4901365,490000000.0
1690,6343287,885546000.0
1691,6803276,685584000.0
1692,3508197,523710000.0
1693,6561135,125000000.0
1694,6358369,149178000.0
1695,5751003,390402000.0
1696,6557509,390000000.0
1697,6084432,951565200.0
1698,2637745,420000000.0
1699,6803261,855393000.0
1700,6798042,134895000.0
1701,5550710,193360080.0
1702,5695318,155000000.0
1703,6400987,230000000.0
1704,2526485,150000000.0
1705,5756813,460230000.0
1706,6139467,631626000.0
1707,6803211,253285200.0
1708,6797949,129000000.0
1709,6678369,533232000.0
1710,6402683,593538000.0
1711,6584789,140000000.0
1712,6342395,269790000.0
1713,6340081,245985000.0
1714,6555440,418047540.0
1715,6803199,1453692000.0
1716,4052239,150000000.0
1717,6459156,155526000.0
1718,6401185,1313845560.0
1719,3072692,140000000.0
1720,5803621,150000000.0
1721,4977019,793500000.0
1722,6179183,148733640.0
1723,6803162,609408000.0
1724,3725203,1256904000.0
1725,6009694,117438000.0
1726,6263379,412620000.0
1727,6584782,550000000.0
1728,5775748,476100000.0
1729,6192065,120000000.0
1730,6116194,98000000.0
1731,6802843,856980000.0
1732,6410074,630000000.0
1733,2501482,865879453.0
1734,6580314,558624000.0
1735,5047314,218688600.0
1736,6600532,55227600.0
1737,5556606,380000000.0
1738,4921309,523710000.0
1739,6802714,102500000.0
1740,6254225,377706000.0
1741,5741251,431346600.0
1742,6238950,311052000.0
1743,6328789,77000000.0
1744,6058426,88872000.0
1745,6600466,168856800.0
1746,6693987,110000000.0
1747,6802625,545928000.0
1748,6324179,154900000.0
1749,6242173,158319120.0
1750,5681235,115000000.0
1751,4825656,100000000.0
1752,5829994,140000000.0
1753,6179670,444360000.0
1754,6411342,80937000.0
1755,6802557,126896520.0
1756,6408630,425316000.0
1757,6576506,657018000.0
1758,5612941,837936000.0
1759,3771435,125000000.0
1760,6308500,136482000.0
1761,6417060,274709700.0
1762,5475702,544594920.0
1763,6802500,145083540.0
1764,4914596,460230000.0
1765,6563698,135000000.0
1766,5949676,57000000.0
1767,6092326,280000000.0
1768,6033031,90000000.0
1769,5274043,365010000.0
1770,6342795,120000000.0
1771,6802458,75000000.0
1772,6173579,75000000.0
1773,4073357,1269600000.0
1774,6395992,131721000.0
1775,5888078,88000000.0
1776,5819344,758586000.0
1777,6462091,270000000.0
1778,5063773,468165000.0
1779,6802416,155494260.0
1780,6401009,230000000.0
1781,6400855,230000000.0
1782,1879923,137750000.0
1783,6488518,131879700.0
1784,6595980,140000000.0
1785,5327150,130000000.0
1786,5628089,81600000.0
1787,6709424,110201280.0
1788,6414689,92046000.0
1789,6403306,460230000.0
1790,5921842,68000000.0
1791,1339112,476100000.0
1792,5897002,56500000.0
1793,3503977,2040000000.0
1794,3184470,152955060.0
1795,6585516,87000000.0
1796,5299772,1393005120.0
1797,6161858,206000000.0
1798,6223467,186999990.0
1799,5364962,143500000.0
1800,3999611,1777440000.0
1801,5159883,745890000.0
1802,6088443,945852000.0
1803,6411385,517362000.0
1804,6493789,85000000.0
1805,5875518,488796000.0
1806,6576443,571320000.0
1807,6401329,1313845560.0
1808,1841597,1745700000.0
1809,5599008,365010000.0
1810,6170068,130000000.0
1811,6328681,650670000.0
1812,4075740,206310000.0
1813,5542518,453882000.0
1814,6786923,299990000.0
1815,5916192,220000000.0
1816,6088530,555450000.0
1817,5758478,150000000.0
1818,5683302,166000000.0
1819,5401964,695106000.0
1820,6406972,69510600.0
1821,5825687,311052000.0
1822,6475140,139000000.0
1823,6098512,983940000.0
1824,4912624,1460040000.0
1825,4921054,99000000.0
1826,5052348,365010000.0
1827,6801540,260000000.0
1828,5533571,142512600.0
1829,6464995,64000000.0
1830,6786820,207897000.0
1831,6525195,77604300.0
1832,5633924,69999999.0
1833,6378072,228210600.0
1834,2737251,884911200.0
1835,6801519,130000000.0
1836,6690314,60000000.0
1837,6459125,130000000.0
1838,6315766,164990000.0
1839,5305273,60000000.0
1840,6116491,206310000.0
1841,4902258,420000000.0
1842,5314611,370000000.0
1843,6801288,185000000.0
1844,6097982,825240000.0
1845,6091171,695106000.0
1846,6136020,225000000.0
1847,4996373,182505000.0
1848,5988864,175000000.0
1849,6261996,377706000.0
1850,1376958,1491780000.0
1851,5518914,250000000.0
1852,5519231,62000000.0
1853,5546575,326922000.0
1854,6786610,70000000.0
1855,6169587,40000000.0
1856,6006650,67000000.0
1857,3339617,504666000.0
1858,5026658,140354280.0
1859,6689841,150765000.0
1860,5692196,523710000.0
1861,6395070,320574000.0
1862,6786529,631626000.0
1863,5741048,150000000.0
1864,5644822,240000000.0
1865,5512083,206310000.0
1866,6016590,88332420.0
1867,6801042,110000000.0
1868,4942777,90000000.0
1869,5672213,93000000.0
1870,6786272,245000000.0
1871,6098138,1136292000.0
1872,5968764,539580000.0
1873,5633912,140000000.0
1874,6275498,159999990.0
1875,6492755,406272000.0
1876,6250402,50000000.0
1877,6099828,1745700000.0
1878,6113559,140000000.0
1879,4983723,380000000.0
1880,6811054,185000000.0
1881,6297509,145000000.0
1882,6342652,210000000.0
1883,6688724,80000000.0
1884,3771409,240000000.0
1885,5891344,666540000.0
1886,6786225,482448000.0
1887,6306216,793500000.0
1888,6592195,124452540.0
1889,6088361,698280000.0
1890,6181069,888720000.0
1891,6107987,75000000.0
1892,5112572,491970000.0
1893,5623065,130000000.0
1894,3506759,1031550000.0
1895,6012015,917286000.0
1896,6698015,184300000.0
1897,5413272,536406000.0
1898,5910094,371358000.0
1899,6118480,1074399000.0
1900,6796617,315813000.0
1901,6482977,350000000.0
1902,6786159,158700000.0
1903,5687604,110000000.0
1904,5554835,698280000.0
1905,6694171,92046000.0
1906,6174123,609408000.0
1907,6412561,460230000.0
1908,6796570,412620000.0
1909,6405329,125000000.0
1910,6786027,69000000.0
1911,5820760,295000000.0
1912,5932167,166000200.0
1913,3708149,350000000.0
1914,5682782,155000000.0
1915,6592331,303117000.0
1916,6796152,75000000.0
1917,6569577,158382600.0
1918,6562090,315813000.0
1919,6085675,539580000.0
1920,6477803,234876000.0
1921,4904537,135000000.0
1922,6288578,507840000.0
1923,6454362,150000000.0
1924,6796147,50000000.0
1925,4659714,130000000.0
1926,6785993,290000000.0
1927,6404580,298356000.0
1928,6191860,87285000.0
1929,6694955,146004000.0
1930,5099992,676062000.0
1931,6454556,72000000.0
1932,6796113,105000000.0
1933,6174853,184092000.0
1934,6197806,330000000.0
1935,5886657,1333080000.0
1936,6330969,358662000.0
1937,5100212,793500000.0
1938,3684423,436425000.0
1939,6457804,76000000.0
1940,6795785,1428300000.0
1941,6423457,317400000.0
1942,5703451,345966000.0
1943,6638435,71900000.0
1944,6694681,441186000.0
1945,6115143,474513000.0
1946,4869249,149146260.0
1947,6465938,73000000.0
1948,6795638,144000000.0
1949,6485752,110000000.0
1950,5221467,137000000.0
1951,6490555,166190640.0
1952,6121179,220000000.0
1953,6410088,698280000.0
1954,6033053,63000000.0
1955,6467046,68000000.0
1956,6795297,203136000.0
1957,6036940,378182100.0
1958,6213068,682410000.0
1959,6328372,115000000.0
1960,5141760,83500000.0
1961,5573391,275000000.0
1962,6324651,552276000.0
1963,5194591,317241300.0
1964,6795092,453882000.0
1965,6039880,350000000.0
1966,6350374,130134000.0
1967,6012096,901416000.0
1968,6088512,793500000.0
1969,4998750,755412000.0
1970,4789439,620000000.0
1971,6407819,425316000.0
1972,6087478,730020000.0
1973,5920979,390084600.0
1974,5834897,200000000.0
1975,5143586,160000000.0
1976,6190144,193614000.0
1977,6461595,317082600.0
1978,6555322,491970000.0
1979,6689231,136482000.0
1980,6794817,390402000.0
1981,6331601,203136000.0
1982,6680350,587190000.0
1983,6492207,94585200.0
1984,5819314,1428300000.0
1985,6489372,237732600.0
1986,4922553,2380500000.0
1987,6800616,270361320.0
1988,6794675,1142640000.0
1989,6357217,155000000.0
1990,6397100,158700000.0
1991,5741010,117000000.0
1992,5363347,888720000.0
1993,5099978,315400380.0
1994,6058410,135000000.0
1995,6412752,438012000.0
1996,6794470,68241000.0
1997,6190048,126960000.0
1998,6563640,74700000.0
1999,5519968,270000000.0
2000,5617418,284073000.0
2001,5826104,215832000.0
2002,6014683,99000000.0
2003,5879583,45000000.0
2004,3417275,634800000.0
2005,5143269,260000000.0
2006,6325088,289000000.0
2007,6245890,260268000.0
2008,6265311,616708200.0
2009,4777311,165000000.0
2010,5815505,695106000.0
2011,6099622,360000000.0
2012,6794327,130134000.0
2013,5924398,125000000.0
2014,6086094,1110900000.0
2015,5919968,111090000.0
2016,4886536,952200000.0
2017,6022848,133308000.0
2018,4986422,507840000.0
2019,5373249,154573800.0
2020,6794289,285660000.0
2021,5542501,71415000.0
2022,5822321,300736500.0
2023,6405250,145000000.0
2024,6335776,118000000.0
2025,6282261,685584000.0
2026,5280171,450390600.0
2027,6492763,307878000.0
2028,6793980,140000000.0
2029,5550209,115000000.0
2030,6409469,96807000.0
2031,6113914,295880280.0
2032,6697995,155000000.0
2033,6306121,190440000.0
2034,6487810,207897000.0
2035,6295209,818892000.0
2036,6793893,78000000.0
2037,5881897,75000000.0
2038,5949661,130000000.0
2039,6087247,745890000.0
2040,6411260,280073760.0
2041,4610578,77604300.0
2042,5270323,120000000.0
2043,6324780,75000000.0
2044,6793872,115000000.0
2045,6319239,138000000.0
2046,3508699,1110900000.0
2047,6129530,80000000.0
2048,5463129,148000000.0
2049,5019466,90000000.0
2050,6810143,234876000.0
2051,6627502,85000000.0
2052,6793853,120000000.0
2053,5658025,1031550000.0
2054,5441197,290000000.0
2055,6084073,793500000.0
2056,6343359,977592000.0
2057,6343426,438012000.0
2058,5531237,347553000.0
2059,5839088,728782140.0
2060,6793738,317400000.0
2061,5148028,540000000.0
2062,6325108,330000000.0
2063,6085971,945852000.0
2064,6489391,357075000.0
2065,5100086,618930000.0
2066,5774450,399924000.0
2067,6046703,143052180.0
2068,6793671,70000000.0
2069,1916055,302799600.0
2070,5344597,169900000.0
2071,6565246,158700000.0
2072,4719338,123786000.0
2073,5958638,135000000.0
2074,4852036,120000000.0
2075,6106910,618930000.0
2076,6793621,507840000.0
2077,6416081,822066000.0
2078,6012055,822066000.0
2079,6090931,1809180000.0
2080,6374922,120000000.0
2081,6563676,215000000.0
2082,6570639,152352000.0
2083,5026628,95000000.0
2084,6684496,522123000.0
2085,6703887,123000000.0
2086,6217155,77350380.0
2087,6623621,104742000.0
2088,5973006,428490000.0
2089,5449175,238050000.0
2090,6669551,523710000.0
2091,4052244,100000000.0
2092,6766371,292008000.0
2093,6654414,365010000.0
2094,6687825,280000000.0
2095,6687759,260268000.0
2096,5988180,888720000.0
2097,5808670,159000000.0
2098,5464439,130000000.0
2099,6778864,298356000.0
2100,6766292,350000000.0
2101,6656578,160000000.0
2102,6717412,95000000.0
2103,6228037,106170300.0
2104,5997478,450000000.0
2105,5143764,140000000.0
2106,6281884,80000000.0
2107,5647267,158700000.0
2108,6484827,1333080000.0
2109,5759972,428490000.0
2110,6234813,60000000.0
2111,6226280,167650680.0
2112,6090079,745890000.0
2113,6401209,1313845560.0
2114,5738181,149336700.0
2115,5896178,377706000.0
2116,6766273,340000000.0
2117,6758135,304704000.0
2118,6688373,95000000.0
2119,6655645,66654000.0
2120,6570177,831588000.0
2121,5997609,65000000.0
2122,6151396,240271800.0
2123,6778788,350409600.0
2124,6388263,168634620.0
2125,6664232,160000000.0
2126,6071006,57000000.0
2127,6658387,793500000.0
2128,6486531,73000000.0
2129,6053086,920460000.0
2130,5887969,150000000.0
2131,6209105,77763000.0
2132,3170674,757125960.0
2133,5283660,120000000.0
2134,6653215,79000000.0
2135,5423378,170000000.0
2136,6401036,230000000.0
2137,6566488,387228000.0
2138,6674213,110000000.0
2139,6778202,365010000.0
2140,6395082,676062000.0
2141,6694596,69990000.0
2142,5695341,75000000.0
2143,6713868,157113000.0
2144,5550802,180000000.0
2145,2691362,408000000.0
2146,6310874,370000000.0
2147,6778146,107344680.0
2148,6766221,1587000000.0
2149,6657006,185000000.0
2150,6222915,412461300.0
2151,5346541,317082600.0
2152,6572647,491970000.0
2153,6023327,80000000.0
2154,6027864,728433000.0
2155,6778047,206310000.0
2156,6228351,1428300000.0
2157,6687883,396750000.0
2158,6216465,618930000.0
2159,6228920,184663320.0
2160,6090116,666540000.0
2161,6500011,70000000.0
2162,6088044,815718000.0
2163,6778033,75000000.0
2164,6766104,615756000.0
2165,6675871,54990000.0
2166,6550024,55000000.0
2167,6677687,59990000.0
2168,6485720,155000000.0
2169,6682062,1633023000.0
2170,5221972,618930000.0
2171,6778013,135000000.0
2172,5322025,539580000.0
2173,6694557,109990000.0
2174,6558331,1586682600.0
2175,6228532,660192000.0
2176,6467720,90000000.0
2177,6088030,1110900000.0
2178,6672861,570970860.0
2179,6777999,130000000.0
2180,6766036,514188000.0
2181,6556390,206310000.0
2182,6652078,150765000.0
2183,6694430,89990000.0
2184,5613210,822066000.0
2185,6417865,80000000.0
2186,6566639,85000000.0
2187,6777955,393576000.0
2188,6765959,339000000.0
2189,6362352,160000000.0
2190,6701430,69990000.0
2191,4024420,260000000.0
2192,6480183,68000000.0
2193,6392573,52500000.0
2194,2558681,917286000.0
2195,6777934,152352000.0
2196,6765937,500000000.0
2197,6484619,160000000.0
2198,5372385,709389000.0
2199,6676297,793468260.0
2200,5143748,215000000.0
2201,6565895,230115000.0
2202,6671057,539580000.0
2203,6777888,182758920.0
2204,6765890,379293000.0
2205,6456828,120000000.0
2206,6635845,72990000.0
2207,6459453,60000000.0
2208,6467690,257094000.0
2209,6086977,105000000.0
2210,6428829,1428300000.0
2211,6108681,149336700.0
2212,6765874,409446000.0
2213,6670006,51418800.0
2214,6643276,68000000.0
2215,6702911,75000000.0
2216,6464108,45000000.0
